FLOOD_HEIGHT,RAINFALL,TMAX,TMIN,TMEAN,WIND_SPEED,WIND_DIRECTION,ELEVATION,SLOPE
0,0,29.3,22,25.7,2,360,0.395,6.005
0,0,34.5,23.5,29,2,90,11.51,0.4
0,0,34.2,25.8,30,1,140,65.193,3.013
0,0,33.8,23,28.4,1,20,5.781,6.522
0,0,35.9,26.1,31,1,140,3.055,4.901
0,0,33.1,23.1,28.1,1,200,64.536,5.33
0,0,31.4,23.2,27.3,1,40,55.468,2.56
0,0,35,27.4,31.2,2,360,25.438,1.246
0,0,31.3,21.8,26.6,1,320,0.38,1.717
0,0,28.7,19.5,24.1,1,40,36.471,0.759
0,0,31.6,20.7,26.2,1,140,0.025,3.143
0,0,35.5,24.5,30,1,140,26.901,2.385
0,0,29.8,19.8,24.8,1,140,42.111,0.889
0,0,29.3,23.3,26.3,1,360,9.936,6.887
0,0,34.4,21.6,28,2,40,21.05,2.765
0,0,25.3,19.2,22.3,1,40,7.08,0.378
0,0,32.7,23.5,28.1,2,140,21.608,2.127
0,0,30.3,20.8,25.6,1,40,13.079,0.586
0,0,32.2,22,27.1,1,360,9.514,1.779
0,0,35.5,24,29.8,2,90,11.265,1.457
0,0,31.8,24.9,28.4,1,360,12.308,11.922
0,0,34.6,25.8,30.2,1,270,5.582,0.286
0,0,34.3,22.1,28.2,1,140,10.278,3.426
0,0,34.6,23.6,29.1,1,180,8.449,1.006
0,0,35,24.8,29.9,1,110,15.87,4.16
0,0,36.3,24.3,30.3,2,40,57.505,3.124
0,0,35.3,26.9,31.1,1,140,21.086,2.602
0,0,33.6,24.6,29.1,1,360,11.242,0.286
0,0,34,26,30,1,140,37.423,0.772
0,0,31.9,24.7,28.3,2,180,37.501,0.79
0,0,33.8,24,28.9,1,360,9.558,5.342
0,0,32.7,24.8,28.8,1,340,3.013,1.373
0,0,33.3,23.2,28.3,1,140,4.899,0.898
0,0,31.9,22.7,27.3,2,140,4.81,4.867
0,0,33.3,24.7,29,2,40,7.928,2.851
0,0,35.5,24.9,30.2,1,320,20.497,4.386
0,0,32.9,20.9,26.9,1,20,10.177,0.652
0,0,33,24.8,28.9,1,220,19.633,3.636
0,0,34.7,23.2,29,1,180,10.889,0.748
0,0,31.4,21.4,26.4,1,40,7.118,2.518
0,0,33,24.6,28.8,1,290,38.709,0.792
0,0,34.7,23.5,29.1,1,140,33.359,8.163
0,0,34.1,25.8,30,1,220,48.831,4.91
0,0,31.3,22.5,26.9,1,140,5.277,0.3
0,0,34.5,25.1,29.8,1,90,35.728,3.63
0,0,35.6,24.9,30.3,1,40,13.513,0.231
0,0,30.6,23.6,27.1,1,360,51.175,5.177
0,0,33.2,24.7,29,1,360,5.134,7.867
0,0,32.2,24.5,28.4,1,140,3.307,0.921
0,0,31.3,22,26.7,2,360,20.434,5.673
0,0,32,23.2,27.6,1,360,63.812,5.386
0,0,31.5,20.6,26,1,40,27.901,4.582
0,0,30.8,20.3,25.6,1,90,5.251,2
0,0,30.4,21.4,25.9,2,360,40.257,8.809
0,0,30.1,22.4,26.3,2,40,43.591,0.589
0,0,29.7,24,26.9,1,360,0.176,2.441
0,0,28.7,21.3,25,2,340,34.113,2.669
0,0,36.1,24,30.1,1,180,44.909,13.942
0,0,33.5,24.5,29,1,160,17.317,3.246
0,0,31.5,22,26.8,1,360,6.782,2.841
0,0,32.8,24.2,28.5,1,40,3.244,1.882
0,0,32.4,22.4,27.4,1,360,11.391,0.411
0,0,33.6,22,27.8,1,40,4.461,0.547
0,0,30.7,22.2,26.5,1,360,24.99,2.611
0,0,35.6,25,30.3,1,220,2.573,6.919
0,0,30.9,23.3,27.1,1,360,6.133,1.048
0,0,32.9,24.8,28.9,1,220,36.245,4.825
0,0,32.1,25.2,28.7,3,40,35.39,2.59
0,0,34.6,21.7,28.2,2,90,15.353,1.788
0,0,32.1,22,27.1,1,360,72.197,1.7
0,0,36.4,25.4,30.9,2,360,3.336,0.409
0,0,31,21.5,26.3,1,360,7.793,1.857
0,0,32.6,24.6,28.6,1,90,47.785,0.678
0,0,33.5,22.4,28,1,140,14.009,6.471
0,0,33.1,20.8,27,1,40,48.247,0.604
0,0,30,20.4,25.2,1,360,63.831,1.238
0,0,34.8,26.3,30.5,2,180,5.882,6.027
0,0,32,23.9,28,1,40,1.087,30.292
0,0,36,26.3,31.2,1,40,-0.261,0.403
0,0,35.3,25.2,30.3,1,40,21.397,7.108
0,0,32,25.3,28.7,2,140,0.884,1.383
0,0,30.5,25,27.8,2,70,1.276,2.167
0,0,32.8,28.6,30.7,3,250,2.72,1.211
0,0,30.5,25.5,28,2,70,1.258,0.482
0,0,32.5,26,29.3,2,290,0.745,0.495
0,0,32,25.4,28.7,3,250,2.251,0.681
0,0,34.7,26.2,30.5,3,250,1.318,2.843
0,0,33.8,28,30.9,3,250,2.586,1.129
0,0,33,24.2,28.6,2,320,0.655,0.612
0,0,34.1,27.8,31,2,270,0.854,3.647
0,0,34.8,26.2,30.5,3,250,0.979,0.732
0,0,34,28,31,3,140,1.426,0.741
0,0,34.5,26.5,30.5,4,140,0.961,1.014
0,0,32,25,28.5,2,270,3.832,0.516
0,0,35.5,27.8,31.7,3,250,2.76,3.122
0,0,34.3,28.5,31.4,3,160,3.981,0.763
0,0,32,26,29,2,290,0.583,10.859
0,0,34.6,25.7,30.2,3,110,-0.57,0
0,0,32.8,25.8,29.3,3,140,2.049,16.344
0,0,31.6,23,27.3,3,250,1.16,0.527
0,0,31.5,24.4,28,2,250,3.25,8.43
0,0,32.5,23.7,28.1,3,160,-0.044,5.529
0,0,33,25,29,2,270,1.359,0.71
0,0,31,25,28,4,40,2.297,1.658
0,0,31.5,25,28.3,2,20,0.571,10.118
0,0,33,24.4,28.7,3,110,0.738,0.989
0,0,32,27,29.5,4,250,1.306,2.595
0,0,30.8,25.3,28.1,3,40,1.434,0.85
0,0,31.5,24.8,28.2,2,270,3.284,1.482
0,0,35,27.5,31.3,2,290,2.532,0.381
0,0,32.4,24.8,28.6,3,90,10.928,1.952
0,0,33.1,26.4,29.8,3,320,-0.297,0.334
0,0,32.5,25,28.8,3,270,2.493,2.005
0,0,33,24.4,28.7,3,290,-0.027,3.821
0,0,34,26,30,4,180,3.64,1.35
0,0,33,26.4,29.7,4,250,3.052,1.286
0,0,32.5,25,28.8,3,350,1.321,3.006
0,0,33.4,26.4,29.9,2,320,1.891,0.508
0,0,31.8,24.8,28.3,3,180,0.75,1.037
0,0,29.5,24.9,27.2,2,320,1.371,3.046
0,0,31.4,25,28.2,2,70,-0.433,6.136
0,0,32,25.5,28.8,3,40,7.469,5.105
0,0,30,24,27,2,270,1.958,1.993
0,0,31.2,24.2,27.7,2,110,-2.29,41.568
0,0,34,25.6,29.8,3,290,2.585,3.824
0,0,30.3,26.5,28.4,5,250,1.245,1.323
0,0,28.2,22.3,25.3,3,250,2.594,1.765
0,0,31.5,26.8,29.2,3,250,5.252,1.829
0,0,35.5,27.5,31.5,3,270,3.166,1.803
0,0,31.4,23,27.2,2,320,2.813,1.033
0,0,28.7,23.8,26.3,2,360,2.773,1.051
0,0,34,27,30.5,3,250,1.264,1.59
0,0,30.6,23.8,27.2,3,250,1.09,0.059
0,0,33.4,26.3,29.9,2,270,0.598,2.076
0,0,32,27,29.5,3,250,1.639,1.305
0,0,33,28,30.5,4,250,2.288,7.018
0,0,32,25.2,28.6,2,250,1.026,1.545
0,0,30,25.4,27.7,2,90,1.238,0.289
0,0,33.6,26,29.8,3,160,6.412,7.263
0,0,33,26.5,29.8,2,270,0.874,0.419
0,0,34.6,28,31.3,3,140,11.628,1.288
0,0,31.3,24.8,28.1,2,250,3.42,1.942
0,0,32.8,26.8,29.8,3,270,-0.117,1.964
0,0,30.2,26.8,28.5,2,110,0.307,1.546
0,0,31,25,28,2,40,0.298,0.82
0,0,31,25,28,3,40,-0.13,3.483
0,0,34.8,25.5,30.1,3,160,-0.206,0.617
0,0,34.6,26.2,30.4,3,270,1.975,0.987
0,0,31.5,25,28.3,2,250,1.754,6.654
0,0,31,24.8,27.9,3,40,-0.467,3.489
0,0,34.8,26,30.4,3,250,2.861,5.513
0,0,29,24.4,26.7,2,250,2.043,1.042
0,0,34.5,26,30.3,3,140,1.87,1.328
0,0,32.6,25.5,29.1,3,90,1.003,0.588
0,0,31,25,28,3,250,2.148,0.747
0,0,31.2,25.6,28.4,3,290,2.068,0.418
0,0,31,25.2,28.1,3,20,-0.97,0
0,0,36,27.3,31.7,3,160,-0.436,2.285
0,0,30,25,27.5,2,270,1.101,1.89
0,0,29.7,23.3,26.5,2,270,1.235,1.663
0,0,31.7,26,28.9,4,250,3.466,0.461
0,0,31,24.6,27.8,3,40,1.04,1.483
0,0,29.9,24.4,27.1,2,110,1.684,3.172
0,0,32,26.4,29.2,3,340,0.934,0.73
0,0,34.5,28,31.3,4,160,0.057,2.386
0,0,32.2,25,28.6,2,90,0.72,3.044
0,0,29.2,25.2,27.2,5,30,29.011,1.648
0,0,32.1,25,28.55,2,100,19.978,5.885
0,0,33.1,25.4,29.25,2,140,7.544,5.045
0,0,36.5,28.6,32.55,3,130,5.963,4.209
0,0,33.9,25,29.45,3,110,1.683,1.334
0,0,32.2,22.6,27.4,4,100,26.798,0.286
0,0,31.1,26.8,28.95,6,260,8.961,1.878
0,0,30.7,24.6,27.65,2,30,2.21,0.276
0,0,33.4,25.4,29.4,4,120,2.844,1.207
0,0,32.6,22.7,27.65,3,130,9.691,2.481
0,0,32.8,24.2,28.5,3,100,23.469,2.587
0,0,30.7,26.3,28.5,4,260,27.235,11.517
0,0,30.3,24.5,27.4,3,30,2.394,1.194
0,0,31.4,24.8,28.1,4,110,3.162,1.246
0,0,33.3,24.3,28.8,2,80,20.884,1.711
0,0,33,22.6,27.8,3,110,27.343,6.377
0,0,35,28.5,31.75,3,280,4.307,0.62
0,0,35.9,27.1,31.5,3,120,-0.32,0
0,0,28.1,20.5,24.3,4,80,2.695,1.21
0,0,32.2,22.7,27.45,3,120,2.051,4.798
0,0,31.6,24.2,27.9,2,140,3.186,3.251
0,0,30.7,24.8,27.75,2,110,3.109,2.345
0,0,34,26.3,30.15,4,120,2.246,0.592
0,0,29.8,23.2,26.5,2,270,8.416,2.798
0,0,26.8,22.7,24.75,2,280,7.39,2.92
0,0,32.3,24.4,28.35,2,110,29.958,9.644
0,0,32.1,25.6,28.85,2,110,2.338,0.847
0,0,35.5,26,30.75,2,120,6.276,2.718
0,0,37.3,27.2,32.25,2,110,16.103,0.553
0,0,31.8,26.2,29,2,300,1.539,3.613
0,0,37.5,27.5,32.5,2,220,11.928,1.79
0,0,29.7,22.8,26.25,3,120,13.219,1.937
0,0,28.4,19.4,23.9,4,110,13.064,0.763
0,0,32.1,25.8,28.95,2,50,2.12,0.901
0,0,36.2,29.1,32.65,3,120,2.17,3.32
0,0,31.7,25.9,28.8,3,270,2.689,1.666
0,0,33.6,21.9,27.75,2,120,4.13,2.055
0,0,31.8,23.4,27.6,2,120,2.812,4.791
0,0,33.7,23.6,28.65,3,130,-0.27,0
0,0,31.7,23.6,27.65,3,110,15.505,1.324
0,0,30.3,23.1,26.7,2,110,3.008,1.825
0,0,32.7,28,30.35,4,260,3.503,0.781
0,0,36,28,32,3,160,5.116,0.89
0,0,36.8,26.7,31.75,3,130,17.87,4.296
0,0,31.2,23.1,27.15,3,100,30.222,2.934
0,0,33.9,25.6,29.75,2,120,29.049,1.11
0,0,29.3,25.2,27.25,1,190,11.358,6.06
0,0,35,26.7,30.85,3,130,22.829,3.549
0,0,35,27.3,31.15,3,120,2.706,3.212
0,0,33.8,25.7,29.75,3,110,5.561,1.518
0,0,30.9,21.6,26.25,3,110,8.049,0.7
0,0,31.8,25.7,28.75,4,260,9.682,1.587
0,0,36.2,25.9,31.05,3,110,3.828,0.677
0,0,30.7,21.8,26.25,3,120,18.246,4.517
0,0,29.3,22,25.65,3,100,8.366,0.841
0,0,32.7,24,28.35,3,120,2.958,2.678
0,0,30.4,24.1,27.25,3,110,1.91,0.743
0,0,27.4,24.1,25.75,2,30,4.054,1.199
0,0,32.9,23.6,28.25,3,130,2.32,0.603
0,0,37.3,28.3,32.8,2,140,22.862,0.457
0,0,31,24.4,27.7,2,80,2.449,1.072
0,0,31.1,26.5,28.8,3,230,2.686,1.884
0,0,30.7,23.2,26.95,3,80,8.069,4.623
0,0,34.3,25.2,29.75,4,120,3.975,1.742
0,0,32.9,26.1,29.5,4,100,4.077,4.635
0,0,34.2,25.2,29.7,3,100,2.663,5.835
0,0,30.2,22.2,26.2,3,90,21.12,2.773
0,0,32.2,21.9,27.05,3,130,1.881,0.671
0,0,32.8,24.3,28.55,3,120,3.124,4.351
0,0,34.6,24.8,29.7,3,120,4.223,0.783
0,0,31.3,26.7,29,6,260,3.109,1.591
0,0,29.9,25.2,27.55,2,190,15.517,1.563
0,0,32.1,21.7,26.9,3,130,15.553,3.566
0,0,37.3,27.1,32.2,3,120,0.009,0.698
0,0,31,22.9,26.95,2,120,3.972,0.969
0,0,31.2,24.8,28,3,110,26.12,7.274
0,0,33.8,26,29.9,3,120,12.71,3.253
0,0,34.7,26.4,30.55,3,120,32.896,3.432
0,0,37.4,28.7,33.05,3,120,30.882,10.52
0,0,36.5,27.3,31.9,3,120,4.033,7.83
0,0,35.9,29.2,32.55,3,140,25.818,2.463
0,0,36.1,27.1,31.6,3,130,24.21,31.08
0,0,30.6,24.2,27.4,3,120,26.823,2.058
0,0,33,26,29.5,2,120,2.751,2.324
0,0,30.7,26.4,28.55,5,260,17.991,1.132
0,0,30.7,22.6,26.65,2,130,26.704,0.555
0,0,29.6,22.6,26.1,3,120,32.131,1.728
0,0,36,25.7,30.85,3,130,3.925,16.585
0,0,31.7,26.9,29.3,5,250,20.666,6.877
0,0,30.5,19.4,25,1,360,2.986,4.313
0,0,32.5,23.6,28,1,360,12.958,1.652
0,0,33,22.5,27.8,1,220,0.111,0.825
0,0,30.5,22.3,26.4,1,140,21.318,0.69
0,0,31.5,21.9,26.7,1,360,23.247,2.218
0,0,32.9,21.5,27.2,1,320,13.559,11.379
0,0,34.5,24.5,29.5,1,40,-0.486,0.652
0,0,29.2,17.5,23.4,2,340,22.484,10.348
0,0,32.5,24,28.3,1,20,57.662,3.945
0,0,31.3,21.8,26.6,1,250,8.864,5.11
0,0,32.1,24.6,28.4,1,140,13.221,0.895
0,0,31.7,26.5,29.1,2,220,48.256,3.412
0,0,34.2,25.6,29.9,1,340,-0.621,2.89
0,0,32.2,22,27.1,1,160,3.959,0.975
0,0,33.6,21.6,27.6,1,140,71.2,5.171
0,0,31,23.9,27.5,1,360,6.954,0.934
0,0,32.4,22,27.2,1,360,25.615,1.814
0,0,32.2,25,28.6,1,220,39.212,0.892
0,0,32.1,20.9,26.5,2,360,7.443,1.189
0,0,32.6,26.8,29.7,2,220,3.134,1.628
0,0,36.5,27.8,32.2,1,180,12.362,4.832
0,0,35.3,25.3,30.3,1,220,5.125,0.956
0,0,30.4,19.9,25.1,1,140,6.806,1.758
0,0,33,24.2,28.6,2,360,6.929,1.058
0,0,34.5,22.1,28.3,1,90,55.006,5.409
0,0,31.5,22,26.8,1,360,71.452,3.285
0,0,34.2,23.1,28.7,1,140,18.161,0.786
0,0,35.9,26.8,31.4,1,270,7.673,8.019
0,0,28.8,18.1,23.5,1,200,10.742,0.452
0,0,27.7,18.4,23,2,360,14.093,0.571
0,0,30.2,23.6,26.9,1,360,74.536,11.18
0,0,29.2,20.3,24.8,1,40,39.878,0.424
0,0,28.2,23.7,26,3,360,62.11,2.029
0,0,29.7,24,26.9,1,140,8.079,1.162
0,0,34.9,25,30,2,340,9.902,1.62
0,0,29.6,19.7,24.7,1,140,53.553,12.708
0,0,32.8,24.3,28.5,1,40,28.285,2.117
0,0,32.9,24,28.5,1,140,8.986,2.704
0,0,35.3,24.6,30,2,140,46.851,26.503
0,0,30.8,22.9,26.9,1,40,8.61,3.68
0,0,33.4,23.9,28.7,1,110,39.021,2.19
0,0,31.3,23.3,27.3,1,140,15.709,0.804
0,0,31.2,24.6,27.9,1,270,69.208,8.03
0,0,36.7,25.5,31.1,2,140,45.792,9.671
0,0,35,22.8,28.9,2,140,8.877,1.215
0,0,32,24.6,28.3,1,250,12.462,2.624
0,0,34.5,24.1,29.3,1,340,5.383,0.801
0,0,36.4,25.8,31.1,1,140,69.904,3.178
0,0,32,20,26,1,340,60.08,0.774
0,0,33.1,23.1,28.1,1,360,42.983,2.12
0,0,30,26,28,1,200,61.468,0.678
0,0,35,23.9,29.5,1,220,19.099,32.55
0,0,27.8,19.7,23.8,1,340,12.219,0.771
0,0,28.6,21.3,25,1,340,17.513,3.799
0,0,31.1,20.5,25.8,1,40,6.024,1.394
0,0,31.9,23.1,27.5,1,140,23.002,2.978
0,0,33.5,25.8,29.7,1,270,22.265,3.67
0,0,35.7,22.6,29.2,1,40,15.733,2.541
0,0,35,23.5,29.3,1,180,33.452,1.176
0,0,35.6,22.8,29.2,1,220,63.461,3.858
0,0,32.5,21.7,27.1,2,140,11.395,6.343
0,0,30.5,20.6,25.5,1,40,0.28,0
0,0,33,25.3,29.2,2,220,15.712,4.718
0,0,32,25,28.5,1,220,48.601,7.198
0,0,32.3,23.7,28,1,340,8.964,2.667
0,0,34.2,26.5,30.4,1,200,5.11,0
0,0,31.7,22.8,27.3,1,340,8.989,4.929
0,0,29.6,24.9,27.3,1,220,3.859,5.729
0,0,27.4,20.7,24,1,360,13.164,1.782
0,0,33.8,20.3,27,1,70,13.987,0.56
0,0,31.9,19.9,25.9,1,40,45.953,13.785
0,0,32.4,24.5,28.5,1,340,50.074,0.683
0,0,34.3,24.6,29.5,1,180,8.691,1.32
0,0,31,22.2,26.6,1,360,41.857,2.494
0,0,31.2,20.5,25.9,1,40,40.812,2.474
0,0,34.5,25,29.8,1,210,42.156,8.678
0,0,29.6,17.8,23.7,1,360,85.222,7.081
0,0,32.5,24.2,28.4,1,40,16.107,1.275
0,0,28.8,19.7,24.3,1,200,-0.821,0.672
0,0,35.6,25.6,30.6,1,140,67.931,3.541
0,0,32.3,20.1,26.2,1,140,14.916,1.296
0,0,27.5,18.7,23.1,1,90,33.809,0.374
0,0,33.4,26.1,29.8,1,360,10.387,3.346
0,0,32.1,24,28.1,2,220,38.022,0.655
0,0,33.4,26.8,30.1,1,220,6.455,25.182
0,0,32,25,28.5,2,40,46.313,3.773
0,0,32.5,20.5,26.5,1,140,39.207,1.347
0,0,28.8,19.4,24.1,2,360,31.675,1.221
0,0,36,26.9,31.5,1,180,-0.264,0.982
0,0,32.6,23.4,28,1,360,22.728,1.619
0,0,34.3,26.2,30.3,1,220,27.34,0.971
0,0,33.4,20.1,26.8,1,70,16.695,2.444
0,0,32.9,24.2,28.6,1,40,32.354,2.126
0,0,32.6,25.5,29.1,1,220,28.602,6.187
0,0,27.2,24.1,25.7,2,360,9.569,0.842
0,0,33.1,25.5,29.3,1,220,4.821,1.114
0,0,31.9,21.5,26.7,1,360,43.266,2.157
0,0,34.8,23.3,29,1,360,52.664,1.224
0,0,34,24.6,29.3,2,40,44.926,20.693
0,0,27.8,19.2,23.5,1,160,50.466,6.79
0,0,28.4,16.9,22.6,2,360,51.825,1.184
0,0,30.4,24,27.2,1,360,33.587,2.175
0,0,31.7,23.4,27.5,1,20,12.786,5.65
0,0,36.6,26.3,31.5,1,220,52.957,4.288
0,0,28,21.2,24.6,1,360,26.085,3.424
0,0,33.5,26.8,30.2,1,280,59.643,4.493
0,0,28.5,19.5,24,1,340,73.829,6.377
0,0,34.7,24.4,29.5,1,180,7.494,2.379
0,0,32.5,22.3,27.4,1,220,2.646,4.299
0,0,32,24.9,28.5,3,220,63.402,8.74
0,0,35.8,24.1,30,1,180,41.321,11.784
0,0,28.3,20,24.2,2,40,30.477,1.723
0,0,33.4,23.5,28.5,1,360,9.349,0.635
0,0,32.9,21.8,27.4,2,110,10.851,3.368
0,0,30.7,20,25.4,1,340,28.28,4.465
0,0,29.7,21.7,25.7,1,360,52.053,0.979
0,0,29.5,21.5,25.5,1,360,9.447,0.312
0,0,32,25.1,28.5,2,220,51.295,1.261
0,0,35.3,23.2,29.3,2,360,25.211,6.385
0,0,31.5,22.3,26.9,1,110,65.085,4.445
0,0,35.6,25,30.3,1,40,34.989,0.332
0,0,29.5,22.5,26,2,360,23.845,1.134
0,0,34.5,23.8,29.2,1,220,60.663,8.38
0,0,33.2,23.7,28.5,1,180,9.747,0.782
0,0,31.1,20.5,25.8,1,180,25.477,4.322
0,0,34,24,29,1,70,29.082,4.368
0,0,31.1,22.8,27,2,360,45.62,1.565
0,0,30.4,19.7,25,1,40,52.947,1.006
0,0,35.6,24.2,29.9,1,140,6.514,1.321
0,0,33.7,25.7,29.7,2,180,84.144,6.567
0,0,29.3,19.2,24.3,1,360,20.022,2.397
0,0,35,24.8,29.9,1,140,2.729,0.821
0,0,33.8,24.5,29.1,1,90,5.952,1.508
0,0,31,19.5,25.3,1,40,55.709,14.952
0,0,33.5,23.8,28.7,1,270,15.944,3.202
0,0,29.7,23.5,26.6,1,360,4.435,1.641
0,0,30.5,19.3,24.9,1,40,40.659,2.869
0,0,30.1,19.7,24.9,2,40,2.59,0.929
0,0,29.7,23.8,26.8,1,20,10.916,3.002
0,0,31.9,20.7,26.3,1,270,51.994,1.913
0,0,30.5,19.2,24.9,1,270,25.395,14.794
0,0,35.1,24,29.6,1,140,32.466,2.641
0,0,35,25.3,30.2,1,200,42.686,1.279
0,0,31.8,24,27.9,1,40,29.768,9.258
0,0,32.9,25.5,29.2,1,220,9.625,2.861
0,0,32.7,22.6,27.7,1,360,6.222,0.613
0,0,30.4,20.8,25.6,2,40,14.777,1.863
0,0,32.2,25,28.6,1,360,11.31,1.42
0,0,33.8,23.7,28.8,1,250,44.224,1.334
0,0,31.6,19.5,25.5,1,40,49.898,1.313
0,0,31.6,21,26.3,1,340,8.402,1.127
0,0,31,23.4,27.2,1,360,31.503,6.668
0,0,34.5,24.3,29.4,1,110,8.614,3.106
0,0,32.6,24.7,28.7,2,140,21.119,0.328
0,0,34.9,23.6,29.3,2,140,2.719,6.08
0,0,30,20.3,25.2,1,180,14.145,1.385
0,0,33.2,23.6,28.4,2,90,0.328,3.312
0,0,35.2,24.2,29.7,2,180,14.659,2.719
0,0,32.7,22,27.4,1,40,32.625,1.486
0,0,30.5,22.6,26.5,1,360,46.511,4.55
0,0,33.5,21.1,27.3,1,320,5.674,7.653
0,0,30.1,20.9,25.5,1,360,5.922,9.467
0,0,31.7,21,26.4,1,360,7.677,1.728
0,0,35.3,26,30.6,1,70,40.744,0.979
0,0,34.2,25.8,30,1,360,60.428,3.965
0,0,33.4,22.5,28,1,360,33.808,2.414
0,0,33.5,23.2,28.4,1,320,14.072,1.672
0,0,29.7,21,25.4,1,40,31.288,10.278
0,0,32.6,24.5,28.6,1,220,42.566,1.473
0,0,31.7,20,25.9,1,180,39.023,6.725
0,0,31,25,28,1,220,6.637,6.501
0,0,32.9,24.7,28.8,1,340,2.485,3.182
0,0,35.9,26.8,31.4,1,110,25.049,2.028
0,0,28.5,15.8,22.1,1,140,10.508,2.236
0,0,33.1,25.8,29.5,2,220,22.501,2.756
0,0,34.2,23.5,28.9,1,40,49.136,7.881
0,0,30,19,24.5,1,180,12.231,1.983
0,0,29.4,23.5,26.5,1,140,51.174,7.44
0,0,29.5,22,25.8,1,340,44.104,3.225
0,0,32.9,21.3,27.1,1,140,23.48,1.973
0,0,29.8,22.3,26.1,2,40,3.902,0.906
0,0,36.5,26,31.3,1,140,52.073,2.901
0,0,29,18.9,24,1,140,12.995,0.485
0,0,31.8,22.5,27.2,1,320,2.45,0.162
0,0,33.7,20.7,27.2,2,140,17.242,4.827
0,0,31.7,24.2,28,2,360,41.435,1.05
0,0,32,23.8,27.9,1,20,75.777,0.704
0,0,32.3,22.8,27.5,1,40,11.715,5.327
0,0,35.5,24.9,30.2,1,200,43.786,1.774
0,0,33.1,20.7,26.9,1,20,65.102,2.565
0,0,31.5,21.5,26.5,1,270,15.288,2.646
0,0,33.7,26,29.9,2,270,33.628,2.701
0,0,34.8,24.9,29.8,1,180,32.383,0.597
0,0,30.5,19.5,25,1,320,2.512,8.12
0,0,30.2,19,24.6,1,20,11.671,1.395
0,0,32.8,22.5,27.6,1,220,24.152,1.42
0,0,36.2,24.7,30.5,1,180,21.272,3.656
0,0,29.5,19.8,24.7,1,360,5.041,0.307
0,0,32,21,26.5,1,220,27.593,4.726
0,0,31.9,23.4,27.6,1,20,2.917,0.737
0,0,28.5,20.5,24.5,1,40,76.81,0.937
0,0,32.5,22.4,27.5,1,40,10.52,1.582
0,0,30,22.5,26.3,1,40,25.73,4.1
0,0,31.5,22.2,26.9,1,140,48.855,1.777
0,0,32.6,23.4,28,1,320,10.906,9.17
0,0,32.5,25.4,29,1,290,14.633,5.328
0,0,35.5,25.5,30.5,1,320,-0.231,0.71
0,0,34.5,24.4,29.5,1,360,16.197,3.1
0,0,35.2,26.3,30.8,1,40,11.114,0.982
0,0,27.6,19.7,23.7,1,320,46.252,7.901
0,0,31.7,26.8,29.3,2,220,1.706,0.982
0,0,30,20.5,25.3,4,360,-0.05,2.001
0,0,31.4,23.6,27.5,2,250,-0.088,2.278
0,0,36,27,31.5,3,270,1.297,1.186
0,0,33.4,26.3,29.9,2,250,1.392,0.395
0,0,31.5,23.8,27.7,3,270,4.435,0.924
0,0,31.5,24,27.8,2,90,2.112,3.668
0,0,32,25,28.5,2,250,1.534,0.536
0,0,34.3,26.3,30.3,4,140,0.688,0.509
0,0,31.6,23.8,27.7,3,270,1.532,1.65
0,0,32.6,23,27.8,3,140,2.838,3.612
0,0,30,23,26.5,2,250,0.875,1.392
0,0,36.8,27.8,32.3,2,270,0.977,1.319
0,0,30.5,23.3,26.9,2,250,2.651,1.044
0,0,33.5,26.5,30,3,270,8.703,1.775
0,0,28.8,23.5,26.2,4,360,0.653,1.515
0,0,33.5,26,29.8,3,140,-0.85,0
0,0,31,24.8,27.9,2,250,0.718,0.734
0,0,36,27.5,31.8,3,160,1.79,0.372
0,0,31.8,25,28.4,2,40,-0.77,0
0,0,31.3,22.5,26.9,3,270,10.683,0.576
0,0,33.7,26.2,30,2,270,0.077,2.023
0,0,35,25.5,30.3,4,180,0.451,0.559
0,0,32.8,24.2,28.5,3,90,0.797,2.99
0,0,31.5,24.5,28,3,270,1.002,5.389
0,0,33,25.6,29.3,2,250,0.933,1.411
0,0,30.2,22.9,26.5,2,160,1.14,0.508
0,0,31.6,23.1,27.4,2,360,-0.611,6.873
0,0,28.4,20,24.2,2,250,1.519,0.516
0,0,33,25,29,4,250,4.857,1.855
0,0,29.5,23,26.3,2,250,2.714,1.041
0,0,31.2,23.5,27.4,4,20,-0.92,0
0,0,32,25,28.5,3,250,0.236,2.136
0,0,27.5,22.4,25,2,290,1.127,0.289
0,0,34.2,25,29.6,3,250,0.726,0.624
0,0,31.8,23.5,27.7,2,270,1.887,1.81
0,0,32.5,24,28.3,3,250,-1.24,0
0,0,37,26.8,31.9,3,140,1.061,1.196
0,0,32,24,28,3,40,2.783,6.336
0,0,33,26,29.5,4,250,0.912,1.573
0,0,33.5,26,29.8,3,90,1.328,0.641
0,0,31,26.2,28.6,3,250,-0.76,0
0,0,27.9,20,24,2,90,0.163,1.119
0,0,32.6,24,28.3,3,70,1.154,1.149
0,0,32.5,25,28.8,3,160,3.384,0.76
0,0,35,28,31.5,3,290,1.846,0.947
0,0,35.3,27.5,31.4,3,250,-0.46,0.704
0,0,32,25,28.5,4,250,1.329,0.694
0,0,34.3,26.3,30.3,2,270,2.017,0.499
0,0,28.5,22,25.3,2,90,2.302,1.297
0,0,31.6,24,27.8,3,270,-1,-1
0,0,33,26.5,29.8,3,250,1.145,1.595
